,GEOID,Name,RegionID
7545,171239611003,,
7546,171239612002,,
7547,171239612003,,
7548,171239613001,,
7549,171239613002,,
7550,171239614002,,
7551,171239615001,,
7552,171239615002,,
7553,171259563002,,
7554,171259563003,,
7555,171259564001,,
7556,171259564002,,
7557,171259564003,,
7558,171194027012,,
7559,171194027013,,
7560,171194027014,,
7561,171194027212,,
7562,171194027213,,
7563,171194027214,,
7564,171194027221,,
7565,171194028011,,
7566,171194028012,,
7567,171194028022,,
7568,171194028023,,
7569,171194028024,,
7570,171194028025,,
7571,171194028031,,
7572,171194028032,,
7573,171194029002,,
7574,171194029003,,
7575,171194029004,,
7576,171450304001,,
7577,171450304002,,
7578,171450304003,,
7579,171450305001,,
7580,171450305002,,
7581,171450306002,,
7582,171450306003,,
7583,171450306004,,
7584,171479545001,,
7585,171479545002,,
7586,171479545003,,
7587,171479545004,,
7588,171479546001,,
7589,171479546004,,
7590,171479547001,,
7591,171479547002,,
7592,170978645191,,
7593,170978645192,,
7594,170978645201,,
7595,170978645202,,
7596,170978645203,,
7597,170978645211,,
7598,170978645222,,
7599,170978645223,,
7600,170978646011,,
7601,170978646012,,
7602,170978646021,,
7603,170978647001,,
7604,170978647002,,
7605,170978647003,,
7606,170978648011,,
7607,170978648014,,
7608,170978648021,,
7609,170978649011,,
7610,170978649031,,
7611,170978649032,,
7612,170978649033,,
7613,170978650001,,
7614,170978652001,,
7615,170978652002,,
7616,170978652004,,
7617,170978653001,,
7618,170978653002,,
7619,171259565002,,
7620,171259565003,,
7621,171259565004,,
7622,171259565005,,
7623,171259566001,,
7624,171259566002,,
7625,171259566003,,
7626,171259567002,,
7627,171259567003,,
7628,171259568003,,
7629,171279701001,,
7630,171194029005,,
7631,171194030012,,
7632,171194030013,,
7633,171194030021,,
7634,171194030022,,
7635,171194030024,,
7636,171194031011,,
7637,171194031012,,
7638,171194031211,,
7639,171194031213,,
7640,171194031214,,
7641,171194031221,,
7642,171194031223,,
7643,171610201005,,
7644,171610202001,Walton Hills,204117
7645,171610202002,,
7646,171610202003,,
7647,171610203001,,
7648,171610203003,,
7649,171610203004,,
7650,171539711003,,
7651,171539711004,,
7652,171559545002,,
7653,171559545003,,
7654,171559545004,,
7655,171559546001,,
7656,171559546002,,
7657,171559546003,,
7658,171579505001,,
7659,171579505002,,
7660,171579505003,,
7661,171579506001,,
7662,171579506002,,
7663,171579506004,,
7664,170978654001,,
7665,170978654002,,
7666,170978654003,,
7667,170978655011,,
7668,170978655012,,
7669,170978655022,,
7670,170978656002,,
7671,170978656003,,
7672,170978656004,,
7673,170978657001,,
7674,170978657003,,
7675,170978658011,,
7676,170978658012,,
7677,170978658021,,
7678,170978658022,,
7679,170978660001,,
7680,170978660002,,
7681,170978661001,,
7682,170978661002,,
7683,170978662001,,
7684,170978662002,,
7685,170978662003,Green Oaks,24947
7686,170999617011,,
7687,171279701002,,
7688,171279701003,,
7689,171279701004,,
7690,171279702002,,
7691,171279702003,,
7692,171279702004,,
7693,171279703001,,
7694,171279703002,,
7695,171279704001,,
7696,171118712072,,
7697,171118712073,,
7698,171118712081,,
7699,171118712091,,
7700,171118712092,,
7701,171118713011,,
7702,171118713013,,
7703,171118713014,,
7704,171118713041,,
7705,171118713042,,
7706,171118713051,,
7707,171118713053,,
7708,171118713061,,
7709,171118713062,,
7710,171610204002,,
7711,171610204003,,
7712,171610204004,,
7713,171610204005,,
7714,171610206001,,
7715,171610208001,,
7716,171610208002,,
7717,171610208003,,
7718,171610208004,,
7719,171610209002,,
7720,171610209003,,
7721,171610209005,,
7722,171610210001,,
7723,171610210002,Walton Hills,204117
7724,171610211001,Heritage,761012
7724,171610211001,Homewood,261076
7725,171610211002,Heritage,761012
7725,171610211002,Walton Hills,204117
7725,171610211002,Homewood,261076
7726,171610212001,Homewood,261076
7727,171610213001,,
7728,171610213002,Molette,761013
7729,171610215001,Molette,761013
7729,171610215001,Forest Hill,262252
7729,171610215001,Downtown/Moline Center,761020
7730,171610215002,Villa Park,261218
7730,171610215002,Molette,761013
7730,171610215002,Forest Hill,262252
7730,171610215002,Park Hill,214307
7731,171610215003,Molette,761013
7731,171610215003,Forest Hill,262252
7731,171610215003,Park Hill,214307
7731,171610215003,Downtown/Moline Center,761020
7732,171610216002,Forest Hill,262252
7732,171610216002,Park Hill,214307
7733,171610216003,Forest Hill,262252
7733,171610216003,Park Hill,214307
7734,171610217002,Willard/Wharton,761015
7734,171610217002,Forest Hill,262252
7734,171610217002,Overlook,761017
7735,171610217003,Wheelock/Veile,761011
7735,171610217003,Willard/Wharton,761015
7736,171610217004,Willard/Wharton,761015
7736,171610217004,Old Towne,761018
7736,171610217004,Overlook,761017
7737,171430037001,,
7738,171430037002,,
7739,171430038001,,
7740,171430038002,,
7741,171430039002,,
7742,171430039003,,
7743,171430039004,,
7744,171430040001,,
7745,171430040003,,
7746,171430041011,,
7747,171430041012,,
7748,171430041013,,
7749,171430041021,,
7750,171430042001,,
7751,171430042002,,
7752,170999617013,,
7753,170999617021,,
7754,170999618001,,
7755,170999618003,,
7756,170999618004,,
7757,170999619002,,
7758,170999619003,,
7759,170999619004,,
7760,170999620001,,
7761,170999620003,,
7762,170999620004,,
7763,170999621001,,
7764,170999621002,,
7765,170999621004,,
7766,170999621005,,
7767,170999622001,,
7768,170999622002,,
7769,171118713063,,
7770,171118713064,,
7771,171118713072,,
7772,171118713073,,
7773,171118713102,,
7774,171118713103,,
7775,171118713104,,
7776,171118713111,,
7777,171118713112,,
7778,171118713113,,
7779,171118714022,,
7780,171118714023,,
7781,171118714024,,
7782,171118714025,,
7783,171118714041,,
7784,171118715001,,
7785,171118715002,,
7786,171118715003,,
7787,171118715004,,
7788,171118715005,,
7789,171118716002,,
7790,171118716003,,
7791,171610218001,Villa Park,261218
7791,171610218001,Molette,761013
7791,171610218001,Forest Hill,262252
7792,171610218002,Homewood,261076
7792,171610218002,Villa Park,261218
7793,171610219001,Greater Prospect,761014
7794,171610220001,Greater Tartan Oaks,761010
7794,171610220001,Stewartville,171196
7794,171610220001,Wheelock/Veile,761011
7794,171610220001,Willard/Wharton,761015
7795,171610220002,Greater Prospect,761014
7795,171610220002,Greater Tartan Oaks,761010
7795,171610220002,Stewartville,171196
7796,171610221001,Karsten's Park/City Line,761016
7796,171610221001,Old Towne,761018
7797,171610221002,Karsten's Park/City Line,761016
7798,171610222001,Old Towne,761018
7798,171610222001,Overlook,761017
7798,171610222001,Floreciente,761019
7799,171610222002,Old Towne,761018
7799,171610222002,Floreciente,761019
7800,171610222004,Karsten's Park/City Line,761016
7800,171610222004,Old Towne,761018
7801,171610223001,Overlook,761017
7801,171610223001,Park Hill,214307
7801,171610223001,Floreciente,761019
7801,171610223001,Downtown/Moline Center,761020
7802,171610226001,,
7803,171610226002,,
7804,171610228001,Old Towne,761018
7804,171610228001,Floreciente,761019
7805,171610228003,,
7806,171610228004,,
7807,171610229002,,
7808,171610229003,,
7809,171610230001,Karsten's Park/City Line,761016
7810,171610231001,,
7811,171610231002,,
7812,171610232002,,
7813,171610232003,,
7814,171610233001,,
7815,171610233002,,
7816,171610233003,,
7817,171610235001,,
7818,171610235002,,
7819,171610236002,,
7820,171610236003,,
7821,171610237001,,
7822,171479547003,,
7823,171479547004,,
7824,171479548001,,
7825,171479548003,,
7826,171479548004,,
7827,171499524001,,
7828,171499524002,,
7829,171499524003,,
7830,171499524004,,
7831,171499525002,,
7832,171499525003,,
7833,171499526001,,
7834,170999617012,,
7835,170999622003,,
7836,170999622004,,
7837,170999623001,,
7838,170999623002,,
7839,170999623004,,
7840,170999623005,,
7841,170999624001,,
7842,170999624002,,
7843,170999625001,,
7844,170999625002,,
7845,170999626001,,
7846,170999626003,,
7847,170999626004,,
7848,170999627002,,
7849,170999627003,,
7850,171118716004,,
7851,171130001021,,
7852,171130001022,,
7853,171130001023,,
7854,171130001025,,
7855,171130001041,,
7856,171130001042,,
7857,171130001044,,
7858,171130001051,,
7859,171130002001,,
7860,171130002002,,
7861,171130003012,,
7862,171130003013,,
7863,171130003022,,
7864,171130003023,,
7865,171130004001,,
7866,171130004002,,
7867,171130004003,,
7868,171130005012,,
7869,171130005021,,
7870,171130005022,,
7871,171130005041,,
7872,171130005042,,
7873,171130011031,,
7874,171130011032,,
7875,171130011041,,
7876,171130011043,,
7877,171130011051,,
7878,171130011052,,
7879,171130011062,,
7880,171610237002,,
7881,171610240001,,
7882,171610240002,,
7883,171610240003,,
7884,171610241011,,
7885,171610241012,,
7886,171610241021,,
7887,171610241022,,
7888,171610241024,,
7889,171610241025,,
7890,171610241031,,
7891,171610241032,,
7892,171610241033,,
7893,171610242001,,
7894,171610242002,,
7895,171610242003,,
7896,171610243001,,
7897,171610243002,,
7898,171610243003,,
7899,171419615001,,
7900,171419615004,,
7901,171419615005,,
7902,171419615006,,
7903,171419616002,,
7904,171419616003,,
7905,171419617001,,
7906,171419617002,,
7907,171419617003,,
7908,171430002001,,
7909,171430002002,,
7910,171430002003,,
7911,171430003002,,
7912,171430003003,,
7913,171430005002,,
7914,171430005003,,
7915,171430006001,,
7916,171430006002,,
7917,171430006004,,
7918,171430009001,Downtown Peoria,764219
7918,171430009001,West Bluff,764218
7919,171430012001,Downtown Peoria,764219
7919,171430012001,North Valley,764220
7920,171430013001,North Valley,764220
7920,171430013001,East Bluff,272084
7921,171430015001,North Valley,764220
7921,171430015001,East Bluff,272084
7922,171430016001,Downtown Peoria,764219
7922,171430016001,North Valley,764220
7922,171430016001,East Bluff,272084
7923,171430016003,Downtown Peoria,764219
7923,171430016003,West Bluff,764218
7923,171430016003,North Valley,764220
7923,171430016003,East Bluff,272084
7924,170999628001,,
7925,170999628002,,
7926,170999628003,,
7927,170999629001,,
7928,170999629002,,
7929,170999629004,,
7930,170999630001,,
7931,170999630002,,
7932,170999630004,,
7933,170999631001,,
7934,170999631002,,
7935,170999631004,,
7936,170999632001,,
7937,170999632002,,
7938,170999632003,,
7939,170999633002,,
7940,170999633003,,
7941,170999634001,,
7942,170999634002,,
7943,170999634004,,
7944,170999635001,,
7945,170999635003,,
7946,170999635004,,
7947,170999636001,,
7948,170999636002,,
7949,171130012001,,
7950,171130012002,,
7951,171130013012,,
7952,171130013021,,
7953,171130013031,,
7954,171130014021,,
7955,171130014031,,
7956,171130014032,,
7957,171130014033,,
7958,171130014042,,
7959,171130014043,,
7960,171130015001,,
7961,171130016001,,
7962,171130016002,,
7963,171130017001,,
7964,171130017002,,
7965,171130017003,,
7966,171130018002,,
7967,171130018003,,
7968,171130021011,,
7969,171130021012,,
7970,171130021021,,
7971,171130051011,,
7972,171130051021,,
7973,171130051022,,
7974,171130051023,,
7975,171610244002,,
7976,171610245001,Floreciente,761019
7976,171610245001,Downtown/Moline Center,761020
7977,171635004001,,
7978,171635004002,,
7979,171635005002,,
7980,171635009001,,
7981,171635009002,,
7982,171635009003,,
7983,171635009004,,
7984,171635011001,,
7985,171635012001,,
7986,171635012002,,
7987,171635012003,,
7988,171635013001,,
7989,171635013003,,
7990,171635013004,,
7991,171635013005,,
7992,171635014002,,
7993,171635014003,,
7994,171635014004,,
7995,171635015011,,
7996,171635015012,,
7997,171635015021,,
7998,171635016021,,
7999,171635016022,,
8000,171635016023,,
8001,171635016024,,
8002,171430042003,East Bluff,272084
8003,171430043001,East Bluff,272084
8004,171430044001,,
8005,171430044002,West Bluff,764218
8006,171430044004,West Bluff,764218
8007,171430045001,,
8008,171430045002,,
8009,171430045003,,
8010,171430046001,,
8011,171430046002,,
8012,171430046003,,
8013,171430048011,,
8014,171430048021,,
8015,171430048022,,
8016,171430048023,,
8017,171430049011,,
8018,171430049013,,
8019,171430049014,,
8020,171430049021,,
8021,170999636003,,
8022,170999637001,,
8023,170999637002,,
8024,170999637004,,
8025,170999637005,,
8026,170999639002,,
8027,170999639003,,
8028,170999639004,,
8029,170999639005,,
8030,170999640001,,
8031,170999640002,,
8032,170999640003,,
8033,170999641002,,
8034,170999641003,,
8035,170999641004,,
8036,170999642002,,
8037,170999642003,,
8038,170999642004,,
8039,171130051024,,
8040,171130051025,,
8041,171130052021,,
8042,171130052022,,
8043,171130052023,,
8044,171130054001,,
8045,171130054002,,
8046,171130054003,,
8047,171130054005,,
8048,171130054006,,
8049,171130055011,,
8050,171130055021,,
8051,171130055022,,
8052,171130056012,,
8053,171130056021,,
8054,171130056022,,
8055,171130057002,,
8056,171635016031,,
8057,171635016032,,
8058,171635016033,,
8059,171635016034,,
8060,171290101001,,
8061,171290101002,,
8062,171290101003,,
8063,171290101004,,
8064,171290102001,,
8065,171290102003,,
8066,171290102004,,
8067,171290102005,,
8068,171290103001,,
8069,171499526002,,
8070,171499526003,,
8071,171499526004,,
8072,171499527001,,
8073,171499527002,,
8074,171499527003,,
8075,171499527004,,
8076,171499528001,,
8077,171499528002,,
8078,171499528003,,
8079,170999643002,,
8080,170999643003,,
8081,170999643004,,
8082,171018807001,,
8083,171018807002,,
8084,171018807003,,
8085,171018807004,,
8086,171018808003,,
8087,171018808004,,
8088,171018808005,,
8089,171018809001,,
8090,171018809003,,
8091,171018810001,,
8092,171018810002,,
8093,171018811002,,
8094,171018811003,,
8095,171018811004,,
8096,171030001002,,
8097,171030001003,,
8098,171130057003,,
8099,171130057004,,
8100,171130057005,,
8101,171130058001,,
8102,171130058003,,
8103,171130060001,,
8104,171130060002,,
8105,171130060003,,
8106,171150002002,,
8107,171150002003,,
8108,171150002004,,
8109,171150003001,,
8110,171150003003,,
8111,171150003004,,
8112,171150003005,,
8113,171150004001,,
8114,171150005002,,
8115,171150005004,,
8116,171150006001,,
8117,171150006002,,
8118,171150009001,,
8119,171150009002,,
8120,171150010001,,
8121,171150011001,,
8122,171150011002,,
8123,171150012001,,
8124,171150012002,,
8125,171290103002,,
8126,171290103003,,
8127,171310401001,,
8128,171310401003,,
8129,171310401004,,
8130,171310401005,,
8131,171310402001,,
8132,171310402002,,
8133,171310402003,,
8134,171310402004,,
8135,171310402005,,
8136,171310403002,,
8137,171310403004,,
8138,171310404001,,
8139,171310404002,,
8140,171430018001,West Bluff,764218
8141,171430018002,West Bluff,764218
8142,171430018003,West Bluff,764218
8143,171430020001,West Bluff,764218
8144,171430020002,West Bluff,764218
8145,171430021002,West Bluff,764218
8146,171430021003,West Bluff,764218
8147,171430021005,West Bluff,764218
8148,171430021006,West Bluff,764218
8149,171430022001,West Bluff,764218
8149,171430022001,East Bluff,272084
8150,171430022003,West Bluff,764218
8151,171430022004,,
8152,171430022005,,
8153,171430023001,,
8154,171430023003,,
8155,171430024001,East Bluff,272084
8156,171430024003,East Bluff,272084
8157,171430024004,East Bluff,272084
8158,171430025001,North Valley,764220
8158,171430025001,East Bluff,272084
8159,171430025003,East Bluff,272084
8160,171430025004,East Bluff,272084
8161,171430026001,North Valley,764220
8161,171430026001,East Bluff,272084
8162,171430026002,North Valley,764220
8162,171430026002,East Bluff,272084
8163,171430027012,West Bluff,764218
8164,171430027013,,
8165,171430027021,,
8166,171430027023,,
8167,171430028001,,
8168,171430028002,,
8169,171430028003,,
8170,171430029002,,
8171,171430029003,,
8172,171430030002,,
8173,171030001004,,
8174,171030002001,,
8175,171030002002,,
8176,171030002003,,
8177,171030003001,,
8178,171030003002,,
8179,171030003004,,
8180,171030003005,,
8181,171030004001,,
8182,171030004002,,
8183,171030004004,,
8184,171030004005,,
8185,171030004006,,
8186,171030005001,,
8187,171030005002,,
8188,171030005004,,
8189,171030006001,,
8190,171030006002,,
8191,171030006003,,
8192,171030007001,,
8193,171030007002,,
8194,171150013001,,
8195,171150014001,,
8196,171150014002,,
8197,171150015001,,
8198,171150015003,,
8199,171150016002,,
8200,171150017001,,
8201,171150017002,,
8202,171150018011,,
8203,171150018012,,
8204,171150018022,,
8205,171150019001,,
8206,171150019003,,
8207,171150020001,,
8208,171150020003,,
8209,171150020004,,
8210,171150020005,,
8211,171150021001,,
8212,171150021002,,
8213,171150022002,,
8214,171150022003,,
8215,171150022005,,
8216,171310404004,,
8217,171310404005,,
8218,171336001011,,
8219,171336001012,,
8220,171336001013,,
8221,171336001021,,
8222,171336001022,,
8223,171336004012,,
8224,171336004013,,
8225,171336004021,,
8226,171336004022,,
8227,171336005011,,
8228,171336005012,,
8229,171336005013,,
8230,171430049023,,
8231,171430050001,,
8232,171430050002,,
8233,171430050003,,
8234,171450301001,,
8235,171450301002,,
8236,171450301004,,
8237,171450302001,,
8238,171450302002,,
8239,171450302003,,
8240,171450302005,,
8241,171450302006,,
8242,171450303001,,
8243,171450303003,,
8244,171030007003,,
8245,171030008001,,
8246,171030008003,,
8247,171030008004,,
8248,171030009002,,
8249,171030009003,,
